stationid,dt_placeme,MUNICIPALITY,PROVINCE,TP_TRAP,N_POOL,culex,POS_WN,ndvi,ndwi,ndmi,ndbi,ndvi_mean,ndvi_std,ndwi_mean,ndwi_std,ndmi_mean,ndmi_std,ndbi_mean,ndbi_std,lst_day,lst_night,acc_rainfall_1week,acc_rainfall_2week2,acc_rainfall_jan,LST_Jan_mean,LST_Feb_mean,LST_Mar_mean,LST_Apr_mean,image,date,diff_in_days_indices,lst_day_image,lst_day_date,diff_in_days_lst_day,lst_night_image,lst_night_date,diff_in_days_lst_night,WC_L_1km,W_area_1km,DEM_1000,Aspect_1000,Slope_1000,Coast_dist_1000,WC_dist_1000,Flow_acc_1000,x,y
342,2020-05-25,Casale di Scodosia,Padova,CDC-CO2,1,95,0,0.603778154516832,-0.518807339449541,0.26133333333333303,-0.26133333333333303,0.4071350306192079,0.120067483105546,-0.36794739498102097,0.088617699623046,0.15212469305936,0.078472595496184,-0.15212469305936,0.078472595496184,15239,14429,12.966663,30.733297,173.65,13963.0,14329.7058823529,14595.285714285701,15076.0952380952,S2B_MSIL1C_2020-05-23_R022.tif,2020-05-23,2,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,1210.1478029999996,4164.227373,9.0,248.993652,1.5831110000000002,53828.33984400001,758.0,0.313862,11.483487,45.179494
393,2020-05-25,Barbarano mossano,Vicenza,CDC-CO2,1,56,0,0.264409060327428,-0.28692079433919204,-0.028600964851826,0.028600964851826,0.3448792787816551,0.100631598990361,-0.339442729858375,0.07013655835157201,0.053960276547928,0.083693190568435,-0.053960276547928,0.083693190568435,15211,14527,13.39997,46.09994,207.583217,13961.3076923077,14293.55,14582.066666666698,14989.2380952381,S2B_MSIL1C_2020-05-23_R022.tif,2020-05-23,2,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,8761.53703,0.0,17.0,240.272278,3.107168,44631.269531,1.0,0.6935100000000001,11.595169,45.387761
380,2020-05-25,Villa Bartolomea,Verona,CDC-CO2,2,145,0,0.6081800225319189,-0.295897772689143,0.306116959360704,-0.306116959360704,0.460698978190511,0.142304377098546,-0.268228473605851,0.024064246195448998,0.203274423673598,0.12681016387185198,-0.203274423673598,0.12681016387185198,15291,14437,11.36666,50.699926,192.433363,13947.6428571429,14292.222222222199,14578.214285714299,15063.75,LC08_L1TP_2020-05-25_01_T1.tif,2020-05-25,0,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,0.0,0.0,9.0,213.369843,2.845187,65106.515625,2377.0,0.0,11.348957,45.142783
9,2020-05-25,Papozze,Rovigo,CDC-CO2,1,79,0,0.390932420872541,-0.385401874467481,-0.07455890722823,0.07455890722823,0.370477858993757,0.046976925544316,-0.356732292520267,0.039395545893673,0.011532737294072,0.063825554658714,-0.011532737294072,0.063825554658714,15273,14303,9.500003,26.533340000000006,216.200007,13933.2666666667,14296.153846153798,14548.666666666699,14976.217391304299,S2B_MSIL1C_2020-05-23_R022.tif,2020-05-23,2,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,0.0,127058.539582,0.0,314.995392,1.989008,22576.125,1091.0,5.638543,12.0495864728656,44.98614603604221
396,2020-05-25,Adria,Rovigo,CDC-CO2,1,83,0,0.676767676767677,-0.578546976036516,0.285625774473358,-0.285625774473358,0.527447397718777,0.155887106179608,-0.459041441144649,0.121696853905242,0.211666500895869,0.103017693048312,-0.211666500895869,0.103017693048312,15251,14443,7.033334,26.766631,185.933305,13944.8571428571,14298.6428571429,14520.6,15014.5217391304,S2B_MSIL1C_2020-05-23_R022.tif,2020-05-23,2,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,2497.253512,383480.417364,1.0,25.846041,3.072671,17573.574219,640.0,0.0,12.079125,45.054087
396,2020-05-25,Adria,Rovigo,CDC-CO2,1,83,0,0.676767676767677,-0.578546976036516,0.285625774473358,-0.285625774473358,0.527447397718777,0.155887106179608,-0.459041441144649,0.121696853905242,0.211666500895869,0.103017693048312,-0.211666500895869,0.103017693048312,15251,14443,7.033334,26.766631,185.933305,13944.8571428571,14298.6428571429,14520.6,15014.5217391304,S2B_MSIL1C_2020-05-23_R022.tif,2020-05-23,2,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,,,,,,,,,12.079125,45.054087
385,2020-05-25,Cavarzere,Venezia,CDC-CO2,2,125,0,0.305705059203444,-0.30360021493820505,0.027966101694915,-0.027966101694915,0.351632950200852,0.09959195251623,-0.319822354871641,0.07857540560792099,0.101005205530408,0.115998786436748,-0.101005205530408,0.115998786436748,15331,14438,4.666667,19.10003,185.666611,13925.666666666699,14251.470588235301,14518.3571428571,14999.6956521739,S2B_MSIL1C_2020-05-23_R022.tif,2020-05-23,2,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,4207.672511,133593.054252,2.0,82.399681,3.813722,11100.608398,179.0,1.45028,12.1235222830845,45.139013844937494
235,2020-05-25,Porto Viro,Rovigo,CDC-CO2,1,38,0,0.275383853392769,-0.284930139720559,-0.006941766293868,0.006941766293868,0.23322743757642,0.07277964582417,-0.242208004323906,0.057891307622622,-0.022556628544732,0.06832607445315701,0.022556628544732,0.06832607445315701,15311,14457,4.9999970000000005,23.766693,193.133327,13963.0,14320.428571428602,14527.571428571398,15012.875,S2B_MSIL1C_2020-05-23_R022.tif,2020-05-23,2,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,1181.430477,176483.53056800005,0.0,237.482117,1.834336,4671.538086,545.0,54.4586,12.264539,45.049009999999996
375,2020-05-25,Noventa Vicentina,Vicenza,CDC-CO2,1,11,0,0.31317829457364305,-0.317946058091286,0.02315280853634,-0.02315280853634,0.34418432410338,0.064029279255423,-0.33999458831333,0.041452468423760006,0.043087944305197,0.059899149398564014,-0.043087944305197,0.059899149398564014,15273,14451,19.833337,40.033344,192.500044,13998.0,14322.277777777801,14623.8666666667,15107.9523809524,S2B_MSIL1C_2020-05-23_R022.tif,2020-05-23,2,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,8503.753513,79.748541,14.0,180.0,1.883039,47089.761719,3.0,2.387271,11.549733,45.288584
178,2020-05-25,Codogne,Treviso,CDC-CO2,1,18,0,0.271729185727356,-0.22618207480592806,0.141027745854539,-0.141027745854539,0.22435053644939296,0.052119701010673,-0.209308335618703,0.033405590626245,0.094036403682297,0.030295509992588,-0.094036403682297,0.030295509992588,15138,14418,10.300004,64.83336700000001,199.433277,14008.2272727273,14338.882352941202,14557.2,15088.0909090909,S2A_MSIL1C_2020-05-15_R122.tif,2020-05-15,10,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,0,3870.158107,2242.883209,24.0,238.96109,2.277143,32882.167969,285.0,1.050673,12.424349504705901,45.864106903809
347,2020-05-27,San Michele al Tagliamento,Venezia,CDC-CO2,6,581,0,0.416898590723898,-0.32960083040915306,0.08408529443638299,-0.08408529443638299,0.41016699781734295,0.069832125298317,-0.324285923306997,0.034478049817479,0.084062632774572,0.054339104520852013,-0.084062632774572,0.054339104520852013,15187,14311,3.433333,41.800033,280.633335,13944.933333333302,14237.5,14422.333333333301,14937.1578947368,LE07_L1TP_2020-05-26_01_T1.tif,2020-05-26,1,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,2786.85795,146112.785733,3.0,243.919586,2.4355740000000003,6615.3427729999985,555.0,0.0,12.975591,45.694463899999995
325,2020-05-27,Tribano,Padova,CDC-CO2,2,120,0,0.340197019906206,-0.27295465236703004,0.088791929108063,-0.088791929108063,0.38502091296985,0.075630290962945,-0.252660296632435,0.051349183174617,0.140322028524947,0.093235231550035,-0.140322028524947,0.093235231550035,14984,14307,6.86667,19.7,197.499967,13980.2666666667,14302.8,14523.125,15010.3913043478,LE07_L1TP_2020-05-26_01_T1.tif,2020-05-26,1,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,4041.541051,0.0,3.0,311.590027,1.52817,26737.898438,157.0,5.570874,11.828016,45.212872
378,2020-05-27,Este,Padova,CDC-CO2,1,7,0,0.475055975777929,-0.051943001903212015,0.362753639085132,-0.362753639085132,0.417086496124396,0.048688757394493,-0.144396960047883,0.123780316383825,0.245344336997113,0.091490761531706,-0.245344336997113,0.091490761531706,15061,14295,8.599997,30.533327000000003,189.166604,13944.8571428571,14298.882352941202,14558.933333333302,15047.4090909091,LE07_L1TP_2020-05-26_01_T1.tif,2020-05-26,1,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,3823.84759,8570.425245999999,8.0,300.915222,0.796687,37817.078125,375.0,1.425218,11.683377,45.207218
388,2020-05-27,Guarda Veneta,Rovigo,CDC-CO2,2,150,0,0.483815045392254,-0.237113520537216,0.253779359171914,-0.253779359171914,0.35584468387196005,0.099862911029804,-0.262132319220484,0.021633963028348,0.111941398209425,0.10503349072138,-0.111941398209425,0.10503349072138,15031,14306,5.33333,14.99999,209.733251,13963.0769230769,14357.1333333333,14535.4375,15011.666666666699,LE07_L1TP_2020-05-26_01_T1.tif,2020-05-26,1,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,1860.959938,468363.881885,6.0,34.628506,4.172539,41880.308594,574.0,0.7315470000000001,11.790341999999999,44.975883
389,2020-05-27,San Michele al Tagliamento,Venezia,CDC-CO2,2,173,0,0.432111442442299,-0.342591600429593,0.100390106717907,-0.100390106717907,0.421072186257622,0.090971608780516,-0.3199205318744749,0.039639301880008,0.113573047769631,0.09038630225171497,-0.113573047769631,0.09038630225171497,15224,14452,4.466663,37.999963,277.21669,13992.3125,14231.6428571429,14434.0,14959.6818181818,LC08_L1TP_2020-05-27_01_T1.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-20_006.tif,2020-05-20,7,2183.60509,146414.63976700002,3.0,82.18740799999998,3.562778,15109.530272999997,720.0,0.6488109999999999,12.985235000000001,45.771308000000005
390,2020-05-27,Albignasego,Padova,CDC-CO2,1,69,0,0.276333914062333,-0.271753075295452,0.048379094183469015,-0.048379094183469015,0.31632684645043896,0.103022074090715,-0.262060226488192,0.055830727740808,0.078789740196771,0.07109502790008299,-0.078789740196771,0.07109502790008299,15132,14318,10.13333,32.80003,200.849996,13962.470588235301,14295.75,14571.0,15016.8181818182,LE07_L1TP_2020-05-26_01_T1.tif,2020-05-26,1,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-26_006.tif,2020-05-26,1,2721.556977,4327.896698,7.0,269.231567,2.064843,25355.005859,564.0,69.24486999999999,11.832971,45.340596000000005
353,2020-05-27,Riese Pio X,Treviso,CDC-CO2,1,17,0,0.419903857891035,-0.284491245655745,0.12754282093476402,-0.12754282093476402,0.422243749367639,0.077230479153523,-0.32673321448556,0.047177514695072,0.102482470086246,0.03357561418739,-0.102482470086246,0.03357561418739,15053,14439,10.866667,57.466667,205.199973,13997.0,14254.066666666698,14563.3571428571,15002.8571428571,LE07_L1TP_2020-05-26_01_T1.tif,2020-05-26,1,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,2,4130.099527,0.0,60.0,288.824768,4.295628,40489.828125,134.0,11.54489,11.910472,45.7251389
374,2020-05-27,Marostica,Vicenza,Gravid Trap,1,2,0,0.32030857719654904,-0.230209044892809,0.104873903822446,-0.104873903822446,0.317303906385725,0.098931619218741,-0.21549041418073606,0.093238530604559,0.112742899850313,0.053181347688432,-0.112742899850313,0.053181347688432,15045,14483,15.6333,98.76673,238.550038,14066.0476190476,14293.8947368421,14467.214285714299,14842.3684210526,LE07_L1TP_2020-05-26_01_T1.tif,2020-05-26,1,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,2,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,2,60.473824,0.0,108.0,118.486816,4.767823,57722.51953099999,948.0,20.6565,11.649377000000001,45.743659
6,2020-05-27,Campagna Lupia,Venezia,CDC-CO2,1,13,0,0.702876146802778,-0.2887211555499289,0.36960100331046,-0.36960100331046,0.4981076601307079,0.152979136499403,-0.2514585849613189,0.116851496819263,0.224307008862988,0.146581053524499,-0.224307008862988,0.146581053524499,15007,14377,6.700003,28.666703,204.383334,13906.1333333333,14248.384615384599,14466.0,14931.363636363601,LE07_L1TP_2020-05-26_01_T1.tif,2020-05-26,1,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,7630.147954999998,1137050.989601,0.0,135.719101,0.477405,5309.681640999999,164.0,35.21419,12.139037996543902,45.3612494916435
387,2020-05-27,Rovigo,Rovigo,CDC-CO2,1,79,0,0.388721496524268,-0.282247968016754,0.112508445176705,-0.112508445176705,0.396963696198759,0.078124132693625,-0.2798928181295769,0.035677358821035,0.122758666280021,0.083974978888353,-0.122758666280021,0.083974978888353,15312,14305,5.7333300000000005,13.333337,184.516627,13951.285714285701,14355.8571428571,14626.6,15038.565217391299,LE07_L1TP_2020-05-26_01_T1.tif,2020-05-26,1,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,6064.088482,77856.316739,5.0,287.063873,1.883055,37827.636719,83.0,0.330879,11.771234,45.070988
391,2020-05-27,Brugine,Padova,Gravid Trap,1,3,0,0.569275112310643,-0.297452969972185,0.260956936078339,-0.260956936078339,0.505162141127412,0.076373680292135,-0.307903062411263,0.016001189619045,0.199044601116042,0.06756455433748801,-0.199044601116042,0.06756455433748801,15130,14443,14.833329999999998,25.89999,189.316616,13916.7333333333,14273.071428571398,14516.538461538501,15000.2608695652,LE07_L1TP_2020-05-26_01_T1.tif,2020-05-26,1,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,2,3558.765548,24164.731956,6.0,76.922043,1.927123,13547.563477000003,447.0,0.0,11.980783,45.320831
387,2020-05-27,Rovigo,Rovigo,Gravid Trap,1,8,0,0.388721496524268,-0.282247968016754,0.112508445176705,-0.112508445176705,0.396963696198759,0.078124132693625,-0.2798928181295769,0.035677358821035,0.122758666280021,0.083974978888353,-0.122758666280021,0.083974978888353,15312,14305,5.7333300000000005,13.333337,184.516627,13951.285714285701,14355.8571428571,14626.6,15038.565217391299,LE07_L1TP_2020-05-26_01_T1.tif,2020-05-26,1,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,6064.088482,77856.316739,5.0,287.063873,1.883055,37827.636719,83.0,0.330879,11.771234,45.070988
391,2020-05-27,Brugine,Padova,CDC-CO2,1,19,0,0.569275112310643,-0.297452969972185,0.260956936078339,-0.260956936078339,0.505162141127412,0.076373680292135,-0.307903062411263,0.016001189619045,0.199044601116042,0.06756455433748801,-0.199044601116042,0.06756455433748801,15130,14443,14.833329999999998,25.89999,189.316616,13916.7333333333,14273.071428571398,14516.538461538501,15000.2608695652,LE07_L1TP_2020-05-26_01_T1.tif,2020-05-26,1,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,2,3558.765548,24164.731956,6.0,76.922043,1.927123,13547.563477000003,447.0,0.0,11.980783,45.320831
355,2020-05-27,Santa Lucia di Piave,Treviso,CDC-CO2,1,4,0,0.474040079914599,-0.334548974523659,0.131627753806175,-0.131627753806175,0.565098544240249,0.111727066586975,-0.33842089314108603,0.019199335689581,0.21651055957093104,0.100859119902292,-0.21651055957093104,0.100859119902292,14961,14141,6.800003,59.9667,204.633357,13981.45,14224.071428571398,14524.5,15035.176470588201,LC08_L1TP_2020-05-27_01_T1.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,3074.274964,12783.560369,50.0,95.661057,3.337992,29555.904297000005,630.0,1.040392,12.299455,45.797541700000004
374,2020-05-27,Marostica,Vicenza,CDC-CO2,1,1,0,0.32030857719654904,-0.230209044892809,0.104873903822446,-0.104873903822446,0.317303906385725,0.098931619218741,-0.21549041418073606,0.093238530604559,0.112742899850313,0.053181347688432,-0.112742899850313,0.053181347688432,15045,14483,15.6333,98.76673,238.550038,14066.0476190476,14293.8947368421,14467.214285714299,14842.3684210526,LE07_L1TP_2020-05-26_01_T1.tif,2020-05-26,1,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,2,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,2,60.473824,0.0,108.0,118.486816,4.767823,57722.51953099999,948.0,20.6565,11.649377000000001,45.743659
354,2020-05-27,Trevignano,Treviso,CDC-CO2,1,23,0,0.454090909090909,-0.457735247208931,0.15633471895897302,-0.15633471895897302,0.383228049919742,0.038941804889737,-0.401630845151274,0.031175014761422006,0.077872337986091,0.036573034850545,-0.077872337986091,0.036573034850545,15081,14189,9.0,79.733367,205.950067,14047.636363636399,14339.2666666667,14551.0,15035.75,S2A_MSIL1C_2020-05-08_R022.tif,2020-05-08,19,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,0,0.0,0.0,75.0,12.072163,0.958863,32465.90625,1398.0,0.0,12.089294,45.737438899999994
384,2020-06-03,Jesolo,Venezia,CDC-CO2,1,71,0,0.357370792691166,-0.093851132415377,0.24619554008014705,-0.24619554008014705,0.316487351234611,0.073161789352191,-0.146605103600035,0.032512124241992,0.160694940790089,0.07787619034945,-0.160694940790089,0.07787619034945,15388,14384,60.233333,71.13333399999998,275.416661,13934.3529411765,14272.916666666699,14411.333333333301,14925.4,LC08_L1TP_2020-06-03_01_T1.tif,2020-06-03,0,MODIS_MOD11A1_2020-06-02_006.tif,2020-06-02,1,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,7,4345.1181689999985,43413.646995,0.0,201.23056,3.347325,3912.984863,375.0,92.65839,12.637082000000001,45.544211
198,2020-06-03,Cinto Caomaggiore,Venezia,CDC-CO2,1,39,0,0.318545919235352,-0.102628762200542,0.207285638635719,-0.207285638635719,0.40273521505711,0.0738588112603,-0.134832954405253,0.02282537553661,0.248635347064065,0.045411883912914,-0.248635347064065,0.045411883912914,15436,14332,18.366667,25.033327,266.96675,13986.6875,14248.2307692308,14478.666666666699,14969.333333333301,LC08_L1TP_2020-06-03_01_T1.tif,2020-06-03,0,MODIS_MOD11A1_2020-06-02_006.tif,2020-06-02,1,MODIS_MOD11A1_2020-05-26_006.tif,2020-05-26,8,7207.80382,604526.916814,5.0,221.362305,4.301568,24714.152344,203.0,60211.2,12.79735868934,45.8264089987247
1,2020-06-03,Caorle,Venezia,Gravid Trap,1,2,0,0.254263179249047,-0.207727833735914,0.063627759367406,-0.063627759367406,0.278186393180198,0.064980497801216,-0.149043779728789,0.04693511143447,0.125409590452589,0.063691906296499,-0.125409590452589,0.063691906296499,15257,14328,50.383337,53.01666700000001,331.066657,13936.833333333301,14228.7,14358.1818181818,14980.5,LC08_L1TP_2020-06-03_01_T1.tif,2020-06-03,0,MODIS_MOD11A1_2020-06-02_006.tif,2020-06-02,1,MODIS_MOD11A1_2020-05-20_006.tif,2020-05-20,14,6209.745276,188580.173358,2.0,181.852737,3.170475,755.33844,181.0,0.768354,12.8770891263046,45.606292341247205
377,2020-06-03,Vicenza,Vicenza,CDC-CO2,1,21,0,0.368062936602969,-0.17180917793229994,0.162701022537822,-0.162701022537822,0.344317890375396,0.09994653835488003,-0.138777550279177,0.123282748308499,0.17604173243843696,0.074178133660434,-0.17604173243843696,0.074178133660434,15570,14093,14.399997,28.999997,277.316626,13995.6,14309.7,14538.571428571398,14981.571428571398,LC08_L1TP_2020-06-03_01_T1.tif,2020-06-03,0,MODIS_MOD11A1_2020-06-02_006.tif,2020-06-02,1,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,9,2155.013547,36008.551736,38.0,272.416962,2.455253,56752.66015599999,479.0,0.266719,11.517407,45.557696
1,2020-06-03,Caorle,Venezia,CDC-CO2,1,33,0,0.254263179249047,-0.207727833735914,0.063627759367406,-0.063627759367406,0.278186393180198,0.064980497801216,-0.149043779728789,0.04693511143447,0.125409590452589,0.063691906296499,-0.125409590452589,0.063691906296499,15257,14328,50.383337,53.01666700000001,331.066657,13936.833333333301,14228.7,14358.1818181818,14980.5,LC08_L1TP_2020-06-03_01_T1.tif,2020-06-03,0,MODIS_MOD11A1_2020-06-02_006.tif,2020-06-02,1,MODIS_MOD11A1_2020-05-20_006.tif,2020-05-20,14,6209.745276,188580.173358,2.0,181.852737,3.170475,755.33844,181.0,0.768354,12.8770891263046,45.606292341247205
373,2020-06-03,Ponte di Piave,Treviso,CDC-CO2,2,200,0,0.405369127516779,-0.39321357285429104,0.113237639553429,-0.113237639553429,0.384690649018436,0.109595526563881,-0.368868348940999,0.07477091885365597,0.08080955054651401,0.076528083806589,-0.08080955054651401,0.076528083806589,15336,14122,78.76666999999998,83.36667,266.250021,13983.3125,14231.75,14484.2666666667,14938.363636363601,S2B_MSIL1C_2020-06-02_R022.tif,2020-06-02,1,MODIS_MOD11A1_2020-06-02_006.tif,2020-06-02,1,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,7,2735.966586,118662.510083,7.0,219.334335,3.684495,15795.103516,382.0,1.814334,12.461786,45.712302
307,2020-06-03,Ceggia,Venezia,CDC-CO2,1,66,0,0.251058581687707,-0.15355575696918802,0.086327778087603,-0.086327778087603,0.2922150424484149,0.073240557432215,-0.1422920480084,0.024708625674279,0.14422965015922398,0.066532608068643,-0.14422965015922398,0.066532608068643,15510,14462,74.9667,78.33336700000002,286.233435,14008.0526315789,14330.6428571429,14510.8,15051.9130434783,LC08_L1TP_2020-06-03_01_T1.tif,2020-06-03,0,MODIS_MOD11A1_2020-06-02_006.tif,2020-06-02,1,MODIS_MOD11A1_2020-06-01_006.tif,2020-06-01,2,3482.448041,30409.042075,0.0,173.070251,5.265698,14807.973633,6.0,1207867.0,12.658373,45.674904999999995
397,2020-06-03,Padova,Padova,Gravid Trap,1,4,0,0.3738272808651961,-0.274050475975918,0.118073070210989,-0.118073070210989,0.371208295072762,0.043167527614691004,-0.23016404771977,0.030795985778116,0.15251337131085094,0.045913823043951,-0.15251337131085094,0.045913823043951,15532,14497,43.216637,53.34996700000001,244.066633,13939.833333333301,14286.4375,14504.176470588201,15032.1818181818,LC08_L1TP_2020-06-03_01_T1.tif,2020-06-03,0,MODIS_MOD11A1_2020-06-02_006.tif,2020-06-02,1,MODIS_MOD11A1_2020-05-25_006.tif,2020-05-25,9,,,,,,,,,11.897642,45.351147
341,2020-06-03,Santa Giustina in Colle,Padova,CDC-CO2,3,252,0,0.38689435869165295,-0.039355978196611,0.290116785567539,-0.290116785567539,0.402806145146484,0.066836891939094,-0.19929761743915805,0.067412228838986,0.191948457329576,0.057431995431875986,-0.191948457329576,0.057431995431875986,15443,14258,41.41663,56.816663,248.433359,13972.45,14257.882352941202,14526.083333333301,14968.9090909091,LC08_L1TP_2020-06-03_01_T1.tif,2020-06-03,0,MODIS_MOD11A1_2020-06-02_006.tif,2020-06-02,1,MODIS_MOD11A1_2020-05-27_006.tif,2020-05-27,7,5150.886561,24.304864,23.0,328.341431,2.813714,31882.681641000006,442.0,3.091925,11.906861,45.591113899999996
